0,2,23,10,200,1453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,1,0,0,116,255,1,0,0.01,0.02,0,0,0,0,1
0,2,23,10,306,560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,66,165,1,0,0.02,0.04,0,0,0,0,1
0,2,23,10,347,1667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,1
0,3,46,10,46,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,1,0,0,255,255,1,0,0.15,0,0,0,0,0,1
0,2,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,13,0,0,1,1,0.12,0.06,0,255,13,0.05,0.06,0,0,0,0,1,1,2
0,2,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,1,1,1,0,0,0.01,0.09,0,255,1,0,0.1,0,0,1,1,0,0,2
0,2,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2,0,0,1,1,0.01,0.06,0,255,2,0.01,0.06,0,0,0,0,1,1,2
0,2,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,17,0,0,1,1,0.06,0.06,0,255,17,0.07,0.06,0,0,0,0,1,1,2
0,2,23,10,236,301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,44,0,0,0,0,1,0,0.05,255,255,1,0,0,0,0,0,0,0,1
0,2,23,10,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0.17,0.17,1,0,0,255,229,0.9,0.01,0,0,0,0,0.01,0,2
0,2,56,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,125,0.49,0.02,0,0,0.53,0.41,0.01,0.01,2
0,3,46,10,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,1
0,2,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2,0,0,1,1,0.01,0.07,0,108,2,0.02,0.11,0.01,0,0,0,1,1,2
0,2,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,9,0,0,1,1,0.03,0.06,0,255,9,0.04,0.06,0,0,0,0,1,1,2
1,2,50,10,1292,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,133,104,0.78,0.03,0.01,0,0,0,0,0,1
0,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,18,0,0,1,1,0.07,0.06,0,255,18,0.07,0.05,0,0,0,0,1,1,2
0,2,23,10,226,263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,1,0,0.38,23,255,1,0,0.04,0.07,0,0,0,0,1
0,1,15,10,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,1,29,1,0,1,0.52,0,0,0,0,2
0,2,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,106,1,1,0,0,1,0,0,255,255,1,0,0,0,1,1,0,0,2
0,3,12,10,45,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,414,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,2,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,1,0,0,1,1,0,0.06,0,255,1,0,0.06,0,0,0,0,1,1,2
0,3,12,10,44,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1
0,2,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,19,0,0,1,1,0.12,0.07,0,255,19,0.07,0.06,0,0,0,0,1,1,2
0,2,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,9,0,0,1,1,0.07,0.07,0,255,9,0.04,0.06,0,0,0,0,1,1,2
0,1,15,10,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,365,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2
805,2,23,5,57964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,38,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.18,0.19,2
0,2,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,1,1,0,0,1,0,0,255,245,0.96,0.01,0,0,0.19,0.2,0.56,0.59,2
0,2,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,11,0,0,1,1,0.05,0.06,0,255,11,0.04,0.07,0,0,0,0,1,1,2
0,2,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,14,1,1,0,0,0.05,0.06,0,255,14,0.05,0.07,0,0,1,1,0,0,2
0,2,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,9,1,1,0,0,0.07,0.06,0,255,9,0.04,0.06,0,0,1,1,0,0,2
0,1,15,10,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2
0,2,23,10,297,1039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,73,255,1,0,0.01,0.04,0,0,0,0,1
0,2,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,8,1,1,0,0,0.07,0.06,0,255,8,0.03,0.06,0,0,1,1,0,0,2
0,3,46,10,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1
0,2,23,10,273,1337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,1,0,0,119,255,1,0,0.01,0.02,0,0,0,0,1
2080,2,23,5,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,1,1,0,0,255,233,0.91,0.02,0,0,0,0,0.15,0.16,2
8204,2,56,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,66,0.26,0.02,0,0,0.75,0.76,0.01,0.03,2
0,3,12,10,44,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,1
0,2,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,12,0,0,1,1,0.05,0.07,0,255,12,0.05,0.07,0,0,0,0,1,1,2
0,2,23,10,328,483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,41,255,1,0,0.02,0.02,0,0,0,0,1
0,2,23,10,208,1827,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,30,255,1,0,0.03,0.05,0,0,0,0,1
1,2,50,10,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,229,0.9,0.1,0,0,0,0,0.09,0,2
0,2,23,10,216,1115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0,1,0,0.1,5,255,1,0,0.2,0.03,0,0,0,0,1
0,2,50,10,1036,431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,17,0.07,0.06,0,0,0,0,0.93,0,1
0,2,23,10,162,440,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,4,255,1,0,0.25,0.03,0,0,0,0,1
0,1,15,10,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2
0,1,15,10,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,214,197,0.92,0.01,0.92,0,0,0,0,0,2
0,2,23,10,213,362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
0,2,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,18,0,0,1,1,0.18,0.06,0,255,18,0.07,0.05,0,0,0,0,1,1,2
0,3,12,10,44,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,212,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1
0,2,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,10,1,1,0,0,0.08,0.07,0,255,10,0.04,0.06,0,0,1,1,0,0,2
0,2,23,10,224,1630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,41,0,0,0,0,1,0,0.1,216,255,1,0,0,0.01,0,0,0,0,1
0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,4,0,0,1,1,0.04,0.08,0,255,4,0.02,0.06,0,0,0,0,1,1,2
0,2,23,10,294,32398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,19,255,1,0,0.05,0.03,0,0,0,0,1
0,2,23,10,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,237,0.93,0.01,0,0,0,0,0.02,0.02,2
0,2,23,10,286,1360,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,29,255,1,0,0.03,0.03,0,0,0,0,1
0,2,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,9,1,1,0,0,0.06,0.1,0,255,9,0.04,0.1,0,0,1,1,0,0,2
0,2,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,17,1,1,0,0,0.06,0.06,0,255,17,0.07,0.07,0,0,1,1,0,0,2
0,2,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,1,1,0,0,0.12,0.15,0,255,6,0.02,0.15,0,0,1,1,0,0,2
901,2,23,5,60884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,69,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.37,0.37,2
0,2,50,10,1431,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,239,152,0.59,0.01,0,0.01,0,0,0,0,1
0,1,15,10,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,147,24,0.16,0.03,0.16,0,0,0,0.76,0,2
0,2,23,10,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0.05,0.05,2
0,2,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,6,0,0,1,1,0.03,0.07,0,255,6,0.02,0.07,0,0,0,0,1,1,2
0,2,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,9,0,0,1,1,0.07,0.06,0,255,9,0.04,0.05,0,0,0,0,1,1,2
0,2,23,10,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,255,254,1,0.01,0,0,0,0,0.03,0.03,2
0,2,23,10,241,6655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,43,255,1,0,0.02,0.02,0,0,0,0,1
0,2,23,10,208,2244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,1,0,0.27,25,251,1,0,0.04,0.03,0,0,0,0,1
0,3,12,10,44,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,1,0,0.33,255,231,0.91,0.01,0,0,0,0,0.06,0,1
0,2,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,13,0,0,1,1,0.05,0.06,0,255,13,0.05,0.05,0,0,0,0,1,1,2
0,2,23,10,316,1452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1
812,2,23,5,60884,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,48,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.22,0.23,2
0,2,23,10,197,35012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,255,1,0,0.5,0.07,0,0,0,0,1
0,2,23,10,224,1552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,236,255,1,0,0,0.01,0,0,0,0,1
0,2,23,10,233,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.04,0,0,0,0,1
0,2,23,10,298,1278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,29,0,0,0,0,1,0,0.1,134,255,1,0,0.01,0.04,0,0,0,0,1
0,1,15,10,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2
0,1,15,10,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,217,94,0.43,0.02,0.43,0,0,0,0.52,0,2
0,2,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1,1,0,0,1,0,0,255,245,0.96,0.01,0,0,0.16,0.16,0.56,0.59,2
0,2,23,10,307,467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,1
0,2,23,10,304,488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,35,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,1
0,2,23,10,295,718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0,1,0,0.14,150,255,1,0,0.01,0.02,0.01,0.01,0,0,1
0,2,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,10,0,0,1,1,0.09,0.07,0,255,10,0.04,0.06,0,0,0,0,1,1,2
0,2,23,10,328,2433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,118,255,1,0,0.01,0.05,0,0,0,0,1
0,3,12,10,42,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,201,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,1
0,2,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2,0,0,1,1,0.02,0.08,0,255,2,0.01,0.06,0,0,0,0,1,1,2
0,2,23,10,328,2261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,243,255,1,0,0.01,0.01,0,0,0,0,1
0,2,23,10,210,8716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0.07,1,0,0.2,33,255,1,0,0.03,0.05,0,0,0,0,1
0,2,23,10,215,4713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,23,0,0,0,0,1,0,0.09,162,255,1,0,0.01,0.05,0,0,0,0,1
0,1,15,10,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,1,35,1,0,1,0.51,0,0,0,0,2
